Day,EUR,NEAR
24,5.700000,5.130000,
24,8.550000,7.695000,
24,12.350001,11.115001,
24,4.750000,4.275000,
24,9.500000,8.550000,
24,8.550000,7.695000,
24,7.600000,6.840000,
24,13.300000,11.970000,
24,8.550000,7.695000,
24,13.300000,11.970000,
24,8.550000,7.695000,
24,6.650000,5.985000,
24,5.700000,5.130000,
24,14.250000,12.825000,
24,4.750000,4.275000,
24,12.350001,11.115001,
24,14.250000,12.825000,
24,7.600000,6.840000,
24,9.500000,8.550000,
24,5.700000,5.130000,
24,9.500000,8.550000,
24,5.700000,5.130000,
24,8.550000,7.695000,
24,0.950000,0.855000,
25,10.450000,9.405000,
25,9.500000,8.550000,
25,5.700000,5.130000,
25,18.049999,16.244999,
25,5.700000,5.130000,
25,12.350001,11.115001,
25,9.500000,8.550000,
25,14.250000,12.825000,
25,18.049999,16.244999,
25,5.700000,5.130000,
25,8.550000,7.695000,
25,8.550000,7.695000,
25,12.350001,11.115001,
25,7.600000,6.840000,
25,5.700000,5.130000,
25,17.100000,15.390000,
25,8.550000,7.695000,
25,8.550000,7.695000,
25,8.550000,7.695000,
25,8.550000,7.695000,
25,6.650000,5.985000,
25,2.850000,2.565000,
25,7.600000,6.840000,
25,9.500000,8.550000,
25,8.550000,7.695000,
25,17.100000,15.390000,
25,7.600000,6.840000,
25,8.550000,7.695000,
25,9.500000,8.550000,
25,2.850000,2.565000,
25,5.700000,5.130000,
25,7.600000,6.840000,
25,1.900000,1.710000,
25,1.900000,1.710000,
26,9.500000,8.550000,
26,13.300000,11.970000,
26,4.750000,4.275000,
26,2.850000,2.565000,
26,9.500000,8.550000,
26,13.300000,11.970000,
26,5.700000,5.130000,
26,1.900000,1.710000,
26,15.199999,13.679999,
26,4.750000,4.275000,
26,1.900000,1.710000,
26,14.250000,12.825000,
26,9.500000,8.550000,
26,1.900000,1.710000,
26,13.300000,11.970000,
26,7.600000,6.840000,
26,7.600000,6.840000,
26,4.750000,4.275000,
26,8.550000,7.695000,
26,12.350001,11.115001,
26,9.500000,8.550000,
26,9.500000,8.550000,
26,2.850000,2.565000,
26,6.650000,5.985000,
26,12.350001,11.115001,
26,13.300000,11.970000,
26,0.000000,0.000000,
26,2.850000,2.565000,
26,4.750000,4.275000,
26,10.450000,9.405000,
26,8.550000,7.695000,
26,8.550000,7.695000,
26,13.300000,11.970000,
26,8.550000,7.695000,
26,7.600000,6.840000,
26,4.750000,4.275000,
26,5.700000,5.130000,
26,1.900000,1.710000,
26,1.900000,1.710000,
26,6.650000,5.985000,
26,12.350001,11.115001,
26,6.650000,5.985000,
26,7.600000,6.840000,
26,1.900000,1.710000,
26,12.350001,11.115001,
26,18.049999,16.244999,
27,10.450000,9.405000,
27,12.350001,11.115001,
27,9.500000,8.550000,
27,2.850000,2.565000,
27,13.300000,11.970000,
27,8.550000,7.695000,
27,4.750000,4.275000,
27,4.750000,4.275000,
27,8.550000,7.695000,
27,10.450000,9.405000,
27,7.600000,6.840000,
27,12.350001,11.115001,
27,5.700000,5.130000,
27,13.300000,11.970000,
27,10.450000,9.405000,
27,6.650000,5.985000,
27,5.700000,5.130000,
27,5.700000,5.130000,
27,6.650000,5.985000,
27,6.650000,5.985000,
27,8.550000,7.695000,
27,8.550000,7.695000,
27,12.350001,11.115001,
27,12.350001,11.115001,
27,8.550000,7.695000,
27,8.550000,7.695000,
27,7.600000,6.840000,
27,18.049999,16.244999,
27,5.700000,5.130000,
27,6.650000,5.985000,
27,9.500000,8.550000,
27,9.500000,8.550000,
27,5.700000,5.130000,
27,8.550000,7.695000,
27,4.750000,4.275000,
27,8.550000,7.695000,
27,12.350001,11.115001,
27,13.300000,11.970000,
27,13.300000,11.970000,
27,5.700000,5.130000,
27,7.600000,6.840000,
27,8.550000,7.695000,
27,4.750000,4.275000,
27,12.350001,11.115001,
27,5.700000,5.130000,
27,2.850000,2.565000,
27,15.199999,13.679999,
27,3.800000,3.420000,
27,10.450000,9.405000,
27,5.700000,5.130000,
27,5.700000,5.130000,
27,14.250000,12.825000,
27,7.600000,6.840000,
27,12.350001,11.115001,
27,5.700000,5.130000,
28,7.600000,6.840000,
28,1.900000,1.710000,
28,13.300000,11.970000,
28,1.900000,1.710000,
28,5.700000,5.130000,
28,9.500000,8.550000,
28,8.550000,7.695000,
28,8.550000,7.695000,
28,5.700000,5.130000,
28,8.550000,7.695000,
28,14.250000,12.825000,
28,13.300000,11.970000,
28,8.550000,7.695000,
28,19.000000,17.100000,
28,14.250000,12.825000,
28,13.300000,11.970000,
28,18.049999,16.244999,
28,8.550000,7.695000,
28,8.550000,7.695000,
28,13.300000,11.970000,
28,18.049999,16.244999,
28,4.750000,4.275000,
28,5.700000,5.130000,
28,12.350001,11.115001,
28,12.350001,11.115001,
28,3.800000,3.420000,
28,2.850000,2.565000,
28,7.600000,6.840000,
28,2.850000,2.565000,
28,7.600000,6.840000,
28,8.550000,7.695000,
28,5.700000,5.130000,
28,8.550000,7.695000,
28,13.300000,11.970000,
28,4.750000,4.275000,
28,3.800000,3.420000,
28,2.850000,2.565000,
28,8.550000,7.695000,
28,1.900000,1.710000,
28,5.700000,5.130000,
28,6.650000,5.985000,
28,12.350001,11.115001,
28,3.800000,3.420000,
29,4.750000,4.275000,
29,2.850000,2.565000,
29,8.550000,7.695000,
29,1.900000,1.710000,
29,6.650000,5.985000,
29,18.049999,16.244999,
29,5.700000,5.130000,
29,4.750000,4.275000,
29,8.550000,7.695000,
29,9.500000,8.550000,
29,13.300000,11.970000,
29,15.199999,13.679999,
29,4.750000,4.275000,
29,2.850000,2.565000,
29,12.350001,11.115001,
29,5.700000,5.130000,
29,12.350001,11.115001,
29,6.650000,5.985000,
29,12.350001,11.115001,
29,4.750000,4.275000,
29,8.550000,7.695000,
29,4.750000,4.275000,
29,5.700000,5.130000,
29,5.700000,5.130000,
29,6.650000,5.985000,
29,2.850000,2.565000,
29,5.700000,5.130000,
29,0.950000,0.855000,
29,6.650000,5.985000,
29,6.650000,5.985000,
29,13.300000,11.970000,
29,8.550000,7.695000,
29,2.850000,2.565000,
29,1.900000,1.710000,
29,9.500000,8.550000,
29,7.600000,6.840000,
29,1.900000,1.710000,
29,18.049999,16.244999,
29,9.500000,8.550000,
29,6.650000,5.985000,
29,5.700000,5.130000,
29,1.900000,1.710000,
29,8.550000,7.695000,
29,7.600000,6.840000,
29,8.550000,7.695000,
29,8.550000,7.695000,
29,18.049999,16.244999,
29,1.900000,1.710000,
29,9.500000,8.550000,
29,14.250000,12.825000,
30,5.700000,5.130000,
30,12.350001,11.115001,
30,5.700000,5.130000,
30,2.850000,2.565000,
30,9.500000,8.550000,
30,9.500000,8.550000,
30,7.600000,6.840000,
30,15.199999,13.679999,
30,14.250000,12.825000,
30,12.350001,11.115001,
30,14.250000,12.825000,
30,4.750000,4.275000,
30,13.300000,11.970000,
30,8.550000,7.695000,
30,4.750000,4.275000,
30,7.600000,6.840000,
30,6.650000,5.985000,
30,2.850000,2.565000,
30,8.550000,7.695000,
30,9.500000,8.550000,
30,15.199999,13.679999,
30,17.100000,15.390000,
30,3.800000,3.420000,
30,8.550000,7.695000,
30,1.900000,1.710000,
30,1.900000,1.710000,
30,5.700000,5.130000,
30,1.900000,1.710000,
30,4.750000,4.275000,
30,7.600000,6.840000,
30,1.900000,1.710000,
30,8.550000,7.695000,
30,4.750000,4.275000,
30,9.500000,8.550000,
30,4.750000,4.275000,
30,7.600000,6.840000,
30,1.900000,1.710000,
30,18.049999,16.244999,
30,8.550000,7.695000,
30,8.550000,7.695000,
30,2.850000,2.565000,
30,8.550000,7.695000,
30,12.350001,11.115001,
30,14.250000,12.825000,
30,2.850000,2.565000,
30,13.300000,11.970000,
30,7.600000,6.840000,
31,4.750000,4.275000,
31,14.250000,12.825000,
31,14.250000,12.825000,
31,9.500000,8.550000,
31,8.550000,7.695000,
31,1.900000,1.710000,
31,5.700000,5.130000,
31,8.550000,7.695000,
31,9.500000,8.550000,
31,12.350001,11.115001,
31,3.800000,3.420000,
31,7.600000,6.840000,
31,9.500000,8.550000,
31,7.600000,6.840000,
31,2.850000,2.565000,
31,8.550000,7.695000,
31,7.600000,6.840000,
31,2.850000,2.565000,
31,1.900000,1.710000,
31,7.600000,6.840000,
31,8.550000,7.695000,
31,9.500000,8.550000,
31,7.600000,6.840000,
31,12.350001,11.115001,
31,18.049999,16.244999,
31,6.650000,5.985000,
31,14.250000,12.825000,
31,7.600000,6.840000,
31,10.450000,9.405000,
31,13.300000,11.970000,
31,2.850000,2.565000,
31,7.600000,6.840000,
31,2.850000,2.565000,
31,1.900000,1.710000,
31,9.500000,8.550000,
31,14.250000,12.825000,
31,13.300000,11.970000,
31,13.300000,11.970000,
31,18.049999,16.244999,
31,6.650000,5.985000,
31,7.600000,6.840000,
31,8.550000,7.695000,
31,8.550000,7.695000,
31,4.750000,4.275000,
31,0.000000,0.000000,
31,7.600000,6.840000,
31,2.850000,2.565000,
31,2.850000,2.565000,
32,10.450000,9.405000,
32,12.350001,11.115001,
32,2.850000,2.565000,
32,18.049999,16.244999,
32,4.750000,4.275000,
32,15.199999,13.679999,
32,6.650000,5.985000,
32,17.100000,15.390000,
32,4.750000,4.275000,
32,13.300000,11.970000,
32,5.700000,5.130000,
32,0.000000,0.000000,
32,6.650000,5.985000,
32,1.900000,1.710000,
32,5.700000,5.130000,
32,10.450000,9.405000,
32,8.550000,7.695000,
32,7.600000,6.840000,
32,3.800000,3.420000,
32,8.550000,7.695000,
32,9.500000,8.550000,
32,8.550000,7.695000,
32,13.300000,11.970000,
32,5.700000,5.130000,
32,18.049999,16.244999,
32,12.350001,11.115001,
32,4.750000,4.275000,
32,7.600000,6.840000,
32,8.550000,7.695000,
32,5.700000,5.130000,
32,7.600000,6.840000,
32,4.750000,4.275000,
32,13.300000,11.970000,
32,1.900000,1.710000,
32,8.550000,7.695000,
32,5.700000,5.130000,
32,12.350001,11.115001,
32,7.600000,6.840000,
32,4.750000,4.275000,
32,13.300000,11.970000,
32,18.049999,16.244999,
32,4.750000,4.275000,
32,4.750000,4.275000,
32,5.700000,5.130000,
32,3.800000,3.420000,
32,12.350001,11.115001,
32,8.550000,7.695000,
32,8.550000,7.695000,
32,3.800000,3.420000,
32,1.900000,1.710000,
32,13.300000,11.970000,
32,14.250000,12.825000,
32,1.900000,1.710000,
32,9.500000,8.550000,
33,9.500000,8.550000,
33,1.900000,1.710000,
33,13.300000,11.970000,
33,8.550000,7.695000,
33,9.500000,8.550000,
33,13.300000,11.970000,
33,5.700000,5.130000,
33,2.850000,2.565000,
33,9.500000,8.550000,
33,18.049999,16.244999,
33,17.100000,15.390000,
33,18.049999,16.244999,
33,9.500000,8.550000,
33,18.049999,16.244999,
33,13.300000,11.970000,
33,12.350001,11.115001,
33,14.250000,12.825000,
33,19.000000,17.100000,
33,19.000000,17.100000,
33,12.350001,11.115001,
33,8.550000,7.695000,
33,1.900000,1.710000,
33,1.900000,1.710000,
33,4.750000,4.275000,
33,8.550000,7.695000,
33,5.700000,5.130000,
33,9.500000,8.550000,
33,8.550000,7.695000,
33,5.700000,5.130000,
33,12.350001,11.115001,
33,8.550000,7.695000,
33,8.550000,7.695000,
33,13.300000,11.970000,
33,2.850000,2.565000,
33,4.750000,4.275000,
33,9.500000,8.550000,
33,13.300000,11.970000,
33,5.700000,5.130000,
33,8.550000,7.695000,
33,1.900000,1.710000,
33,9.500000,8.550000,
33,1.900000,1.710000,
33,7.600000,6.840000,
34,14.250000,12.825000,
34,8.550000,7.695000,
34,7.600000,6.840000,
34,14.250000,12.825000,
34,12.350001,11.115001,
34,6.650000,5.985000,
34,19.000000,17.100000,
34,13.300000,11.970000,
34,6.650000,5.985000,
34,18.049999,16.244999,
34,6.650000,5.985000,
34,1.900000,1.710000,
34,18.049999,16.244999,
34,2.850000,2.565000,
34,7.600000,6.840000,
34,2.850000,2.565000,
34,8.550000,7.695000,
34,12.350001,11.115001,
34,9.500000,8.550000,
34,9.500000,8.550000,
34,9.500000,8.550000,
34,7.600000,6.840000,
34,8.550000,7.695000,
34,2.850000,2.565000,
34,7.600000,6.840000,
34,1.900000,1.710000,
34,7.600000,6.840000,
34,6.650000,5.985000,
34,5.700000,5.130000,
34,5.700000,5.130000,
34,8.550000,7.695000,
34,3.800000,3.420000,
34,6.650000,5.985000,
34,13.300000,11.970000,
34,12.350001,11.115001,
34,7.600000,6.840000,
34,10.450000,9.405000,
34,2.850000,2.565000,
34,13.300000,11.970000,
34,1.900000,1.710000,
34,5.700000,5.130000,
34,18.049999,16.244999,
34,9.500000,8.550000,
34,6.650000,5.985000,
34,18.049999,16.244999,
34,18.049999,16.244999,
34,2.850000,2.565000,
34,14.250000,12.825000,
34,12.350001,11.115001,
34,15.199999,13.679999,
34,4.750000,4.275000,
34,4.750000,4.275000,
34,1.900000,1.710000,
34,7.600000,6.840000,
34,12.350001,11.115001,
34,8.550000,7.695000,
34,4.750000,4.275000,
34,6.650000,5.985000,
34,6.650000,5.985000,
34,8.550000,7.695000,
34,6.650000,5.985000,
34,8.550000,7.695000,
34,13.300000,11.970000,
34,7.600000,6.840000,
34,2.850000,2.565000,
34,5.700000,5.130000,
34,4.750000,4.275000,
34,13.300000,11.970000,
34,14.250000,12.825000,
34,14.250000,12.825000,
34,2.850000,2.565000,
35,8.550000,7.695000,
35,8.550000,7.695000,
35,8.550000,7.695000,
35,15.199999,13.679999,
35,8.550000,7.695000,
35,9.500000,8.550000,
35,7.600000,6.840000,
35,13.300000,11.970000,
35,13.300000,11.970000,
35,1.900000,1.710000,
35,8.550000,7.695000,
35,3.800000,3.420000,
35,2.850000,2.565000,
35,12.350001,11.115001,
35,12.350001,11.115001,
35,12.350001,11.115001,
35,5.700000,5.130000,
35,9.500000,8.550000,
35,7.600000,6.840000,
35,15.199999,13.679999,
35,2.850000,2.565000,
35,15.199999,13.679999,
35,6.650000,5.985000,
35,8.550000,7.695000,
35,4.750000,4.275000,
35,9.500000,8.550000,
35,13.300000,11.970000,
35,6.650000,5.985000,
35,6.650000,5.985000,
35,18.049999,16.244999,
35,12.350001,11.115001,
35,9.500000,8.550000,
35,10.450000,9.405000,
35,12.350001,11.115001,
35,18.049999,16.244999,
35,18.049999,16.244999,
35,5.700000,5.130000,
35,4.750000,4.275000,
35,7.600000,6.840000,
35,10.450000,9.405000,
35,5.700000,5.130000,
35,15.199999,13.679999,
35,12.350001,11.115001,
35,14.250000,12.825000,
35,5.700000,5.130000,
35,7.600000,6.840000,
35,6.650000,5.985000,
35,8.550000,7.695000,
35,4.750000,4.275000,
35,5.700000,5.130000,
35,12.350001,11.115001,
36,5.700000,5.130000,
36,12.350001,11.115001,
36,4.750000,4.275000,
36,9.500000,8.550000,
36,18.049999,16.244999,
36,2.850000,2.565000,
36,8.550000,7.695000,
36,12.350001,11.115001,
36,8.550000,7.695000,
36,2.850000,2.565000,
36,4.750000,4.275000,
36,6.650000,5.985000,
36,8.550000,7.695000,
36,9.500000,8.550000,
36,2.850000,2.565000,
36,12.350001,11.115001,
36,8.550000,7.695000,
36,6.650000,5.985000,
36,12.350001,11.115001,
36,13.300000,11.970000,
36,7.600000,6.840000,
36,4.750000,4.275000,
36,6.650000,5.985000,
36,19.000000,17.100000,
36,18.049999,16.244999,
36,13.300000,11.970000,
36,8.550000,7.695000,
36,14.250000,12.825000,
36,2.850000,2.565000,
36,6.650000,5.985000,
36,6.650000,5.985000,
36,12.350001,11.115001,
36,13.300000,11.970000,
36,9.500000,8.550000,
36,6.650000,5.985000,
36,6.650000,5.985000,
36,14.250000,12.825000,
36,14.250000,12.825000,
36,10.450000,9.405000,
36,8.550000,7.695000,
36,2.850000,2.565000,
36,3.800000,3.420000,
36,6.650000,5.985000,
36,13.300000,11.970000,
36,4.750000,4.275000,
36,18.049999,16.244999,
36,6.650000,5.985000,
37,17.100000,15.390000,
37,12.350001,11.115001,
37,13.300000,11.970000,
37,8.550000,7.695000,
37,18.049999,16.244999,
37,9.500000,8.550000,
37,9.500000,8.550000,
37,8.550000,7.695000,
37,2.850000,2.565000,
37,13.300000,11.970000,
37,8.550000,7.695000,
37,14.250000,12.825000,
37,7.600000,6.840000,
37,7.600000,6.840000,
37,7.600000,6.840000,
37,2.850000,2.565000,
37,1.900000,1.710000,
37,9.500000,8.550000,
37,5.700000,5.130000,
37,5.700000,5.130000,
37,5.700000,5.130000,
37,9.500000,8.550000,
37,8.550000,7.695000,
37,12.350001,11.115001,
37,2.850000,2.565000,
37,4.750000,4.275000,
37,13.300000,11.970000,
37,1.900000,1.710000,
37,5.700000,5.130000,
37,8.550000,7.695000,
37,9.500000,8.550000,
37,7.600000,6.840000,
37,9.500000,8.550000,
37,13.300000,11.970000,
37,17.100000,15.390000,
37,9.500000,8.550000,
37,13.300000,11.970000,
37,13.300000,11.970000,
37,9.500000,8.550000,
37,4.750000,4.275000,
37,3.800000,3.420000,
38,8.550000,7.695000,
38,1.900000,1.710000,
38,1.900000,1.710000,
38,5.700000,5.130000,
38,5.700000,5.130000,
38,2.850000,2.565000,
38,18.049999,16.244999,
38,13.300000,11.970000,
38,9.500000,8.550000,
38,5.700000,5.130000,
38,8.550000,7.695000,
38,15.199999,13.679999,
38,2.850000,2.565000,
38,12.350001,11.115001,
38,13.300000,11.970000,
38,7.600000,6.840000,
38,12.350001,11.115001,
38,8.550000,7.695000,
38,12.350001,11.115001,
38,1.900000,1.710000,
38,5.700000,5.130000,
38,17.100000,15.390000,
38,6.650000,5.985000,
38,8.550000,7.695000,
38,17.100000,15.390000,
38,8.550000,7.695000,
38,13.300000,11.970000,
38,15.199999,13.679999,
38,8.550000,7.695000,
38,7.600000,6.840000,
38,6.650000,5.985000,
38,15.199999,13.679999,
38,9.500000,8.550000,
38,13.300000,11.970000,
38,6.650000,5.985000,
38,2.850000,2.565000,
38,7.600000,6.840000,
39,8.550000,7.695000,
39,5.700000,5.130000,
39,6.650000,5.985000,
39,8.550000,7.695000,
39,9.500000,8.550000,
39,5.700000,5.130000,
39,7.600000,6.840000,
39,13.300000,11.970000,
39,12.350001,11.115001,
39,18.049999,16.244999,
39,5.700000,5.130000,
39,15.199999,13.679999,
39,9.500000,8.550000,
39,14.250000,12.825000,
39,6.650000,5.985000,
39,6.650000,5.985000,
39,7.600000,6.840000,
39,12.350001,11.115001,
39,5.700000,5.130000,
39,14.250000,12.825000,
39,6.650000,5.985000,
39,9.500000,8.550000,
39,9.500000,8.550000,
39,1.900000,1.710000,
39,13.300000,11.970000,
39,8.550000,7.695000,
39,4.750000,4.275000,
39,4.750000,4.275000,
39,13.300000,11.970000,
39,6.650000,5.985000,
39,7.600000,6.840000,
39,14.250000,12.825000,
39,2.850000,2.565000,
39,7.600000,6.840000,
39,13.300000,11.970000,
39,2.850000,2.565000,
39,7.600000,6.840000,
39,13.300000,11.970000,
39,12.350001,11.115001,
39,14.250000,12.825000,
39,7.600000,6.840000,
39,6.650000,5.985000,
39,1.900000,1.710000,
39,6.650000,5.985000,
39,12.350001,11.115001,
40,12.350001,11.115001,
40,14.250000,12.825000,
40,6.650000,5.985000,
40,12.350001,11.115001,
40,12.350001,11.115001,
40,7.600000,6.840000,
40,10.450000,9.405000,
40,7.600000,6.840000,
40,9.500000,8.550000,
40,7.600000,6.840000,
40,4.750000,4.275000,
40,9.500000,8.550000,
40,7.600000,6.840000,
40,1.900000,1.710000,
40,9.500000,8.550000,
40,9.500000,8.550000,
40,14.250000,12.825000,
40,13.300000,11.970000,
40,2.850000,2.565000,
40,6.650000,5.985000,
40,2.850000,2.565000,
40,10.450000,9.405000,
40,6.650000,5.985000,
40,6.650000,5.985000,
40,13.300000,11.970000,
40,4.750000,4.275000,
40,8.550000,7.695000,
40,2.850000,2.565000,
40,7.600000,6.840000,
40,7.600000,6.840000,
40,7.600000,6.840000,
40,12.350001,11.115001,
40,5.700000,5.130000,
40,14.250000,12.825000,
40,4.750000,4.275000,
40,5.700000,5.130000,
40,1.900000,1.710000,
40,8.550000,7.695000,
40,9.500000,8.550000,
40,13.300000,11.970000,
40,12.350001,11.115001,
40,3.800000,3.420000,
41,8.550000,7.695000,
41,2.850000,2.565000,
41,6.650000,5.985000,
41,5.700000,5.130000,
41,1.900000,1.710000,
41,4.750000,4.275000,
41,3.800000,3.420000,
41,5.700000,5.130000,
41,1.900000,1.710000,
41,8.550000,7.695000,
41,12.350001,11.115001,
41,6.650000,5.985000,
41,5.700000,5.130000,
41,12.350001,11.115001,
41,12.350001,11.115001,
41,12.350001,11.115001,
41,9.500000,8.550000,
41,10.450000,9.405000,
41,12.350001,11.115001,
41,9.500000,8.550000,
41,4.750000,4.275000,
41,8.550000,7.695000,
41,2.850000,2.565000,
41,18.049999,16.244999,
41,8.550000,7.695000,
41,9.500000,8.550000,
41,9.500000,8.550000,
41,15.199999,13.679999,
41,5.700000,5.130000,
41,2.850000,2.565000,
41,6.650000,5.985000,
41,1.900000,1.710000,
41,8.550000,7.695000,
41,12.350001,11.115001,
41,13.300000,11.970000,
41,14.250000,12.825000,
41,4.750000,4.275000,
41,6.650000,5.985000,
41,12.350001,11.115001,
41,5.700000,5.130000,
41,2.850000,2.565000,
41,17.100000,15.390000,
41,9.500000,8.550000,
41,9.500000,8.550000,
41,15.199999,13.679999,
41,1.900000,1.710000,
41,1.900000,1.710000,
42,8.550000,7.695000,
42,8.550000,7.695000,
42,9.500000,8.550000,
42,12.350001,11.115001,
42,15.199999,13.679999,
42,2.850000,2.565000,
42,2.850000,2.565000,
42,6.650000,5.985000,
42,7.600000,6.840000,
42,13.300000,11.970000,
42,5.700000,5.130000,
42,5.700000,5.130000,
42,2.850000,2.565000,
42,14.250000,12.825000,
42,1.900000,1.710000,
42,14.250000,12.825000,
42,1.900000,1.710000,
42,13.300000,11.970000,
42,6.650000,5.985000,
42,7.600000,6.840000,
42,1.900000,1.710000,
42,13.300000,11.970000,
42,4.750000,4.275000,
42,8.550000,7.695000,
42,4.750000,4.275000,
42,2.850000,2.565000,
42,5.700000,5.130000,
42,14.250000,12.825000,
42,12.350001,11.115001,
42,4.750000,4.275000,
43,6.650000,5.985000,
43,7.600000,6.840000,
43,8.550000,7.695000,
43,8.550000,7.695000,
43,9.500000,8.550000,
43,4.750000,4.275000,
43,12.350001,11.115001,
43,3.800000,3.420000,
43,9.500000,8.550000,
43,10.450000,9.405000,
43,1.900000,1.710000,
43,18.049999,16.244999,
43,10.450000,9.405000,
43,1.900000,1.710000,
43,8.550000,7.695000,
43,4.750000,4.275000,
43,13.300000,11.970000,
43,8.550000,7.695000,
43,12.350001,11.115001,
43,5.700000,5.130000,
43,14.250000,12.825000,
43,12.350001,11.115001,
43,14.250000,12.825000,
43,8.550000,7.695000,
43,19.000000,17.100000,
43,7.600000,6.840000,
43,14.250000,12.825000,
43,12.350001,11.115001,
43,2.850000,2.565000,
43,7.600000,6.840000,
43,7.600000,6.840000,
43,9.500000,8.550000,
43,7.600000,6.840000,
43,2.850000,2.565000,
43,8.550000,7.695000,
43,5.700000,5.130000,
43,4.750000,4.275000,
43,1.900000,1.710000,
43,18.049999,16.244999,
43,8.550000,7.695000,
43,13.300000,11.970000,
43,1.900000,1.710000,
43,8.550000,7.695000,
43,8.550000,7.695000,
43,6.650000,5.985000,
43,5.700000,5.130000,
43,1.900000,1.710000,
43,8.550000,7.695000,
43,19.000000,17.100000,
43,6.650000,5.985000,
43,4.750000,4.275000,
43,17.100000,15.390000,
43,8.550000,7.695000,
44,9.500000,8.550000,
44,5.700000,5.130000,
44,5.700000,5.130000,
44,1.900000,1.710000,
44,5.700000,5.130000,
44,12.350001,11.115001,
44,4.750000,4.275000,
44,12.350001,11.115001,
44,8.550000,7.695000,
44,1.900000,1.710000,
44,5.700000,5.130000,
44,2.850000,2.565000,
44,8.550000,7.695000,
44,8.550000,7.695000,
44,13.300000,11.970000,
44,5.700000,5.130000,
44,6.650000,5.985000,
44,19.000000,17.100000,
44,8.550000,7.695000,
44,7.600000,6.840000,
44,4.750000,4.275000,
44,8.550000,7.695000,
44,9.500000,8.550000,
44,15.199999,13.679999,
44,17.100000,15.390000,
44,5.700000,5.130000,
44,12.350001,11.115001,
44,7.600000,6.840000,
44,5.700000,5.130000,
44,9.500000,8.550000,
